,Unnamed: 0,id,date,text,STANCE,OPINION,POL
788,815,5ce36fdd884ce40b80b9e833,Tue May 21 03:26:12 +0000 2019,"@tehseenp ~ Produce extra EVMs and lose them\n~ Program lost EVMs with the same parties but punch votes to your own party\n~ Replace certain % of actual EVMs with some missing ones\n~ No need to hack\n\nIn a country, where even #VivekOberoi is a Star, no ",2,1,2
789,816,5ce37302884ce40b80b9f39f,Fri May 10 01:42:55 +0000 2019,Ruler Deity through his dasa Shri Padmanabha Dasa who was credited for the historic Temple Entry Proclamation followed instantly acknowledged by Mahatma Gandhi &amp; Rajaji has guided that secular Govt should be kept away from Hindu Temple administration. \nhttps://t.co/MitpeWgOqo https://t.co/AV66otWn0e,0,0,0
790,818,5ce376ec884ce44e4e810c34,Tue May 21 03:56:23 +0000 2019,"4. those who make the index are only skyrocketing, the small cap, the mid cap and the large caps are all languishing at all time lows.\n\n#ExitPolls are just to ensure that there is a last hurrah for those who want to and thrive  on manipulation of numbers.\n\nDon't fall for them",1,1,1
791,819,5ce37927884ce40b80ba05a3,Tue May 21 03:43:39 +0000 2019,"Now that the Exit polls are out and it seems that NDA will come to power again, the EVM drama has already started. One of my MBA batchmates is an IAS and presiding the poll process. He has repeatedly confirmed that EVM is foolproof, there are lots of checks. #ExitPoll2019",1,1,1
792,820,5ce37951884ce40b80ba063b,Tue May 21 04:06:26 +0000 2019,"Before the EC could say the Poll has ended, our over eager press are there to say Poll  ! They seem to be falling over each other with their Exit Polls, which are nothing but Excite Polls. (resulting in the Share Bazaar becoming a Share Bizarre). \n#ExitPoll",0,1,0
793,821,5ce37976884ce40b80ba06b3,Tue May 21 04:06:57 +0000 2019,"If opposition is saying that there can be #EVMHacking,then why they approved this system of voting while filing their nomination &amp; affidavit.They will never protest on actual EVM hacking that took place in camera in WB, why they are not demanding re-polling on those booths ?",0,1,0
794,822,5ce37baf884ce40b80ba0bc4,Tue May 21 04:14:10 +0000 2019,@vivekoberoi If we are done with this meme crap lets talk about this. #EVMHacking \n\n~ Produce extra EVMs and lose them\n~ Program lost EVMs with the same parties but punch votes to your own party\n~ Replace certain % of actual EVMs with some missing one,2,0,0
795,823,5ce37c04884ce40b80ba0cae,Tue May 21 04:17:40 +0000 2019,How shameful can you be @AamAadmiParty and @INCIndia ? How low you can fall? U are ready to create chaos in country 2 hide your incompetence &amp; failure? U spread rumors because the public doesn't buy your shit? You do politics for the country or to destroy the country? #evmhacking,1,1,1
796,824,5ce37e47884ce40b80ba10d2,Sun May 19 19:05:35 +0000 2019,After the exit polls the MahaThug Bandhan opposition has rescheduled its meeting for PM candidate from 24th May to May 2024.\nChanakya was the only Exit Poll company that had predicted 340 for NDA in 2014.This confirms that it was just not a Wave but a \n#Modi Tsunami\n#ExitPoll2019 https://t.co/b4cT0EXJAm,1,1,1
797,825,5ce37e5e884ce40b80ba10f8,Fri May 17 18:55:53 +0000 2019,"This IsWhy ModiMust ComeBack. For 70years,we had PMs whoThrew Iftar parties@Government expense,but were afraid2 openly declare that they fast during Navaratri.They wore skull caps even though they were Hindu,but refused2 be seen InA Saffron shawl  on Ram Navami\n#DeshKaGauravModi https://t.co/vs9f6WjFAk",1,1,1
798,827,5ce37f81884ce40b80ba135e,Tue May 21 02:43:44 +0000 2019,Its ok for political supporters to feel bad and have a meltdown on losing the elections. \n\nIts even ok to blame something or someone for the loss. \n\nIts also ok to play victim card and blame others.\n\nBut those who blame EVMs are actually bloody idiots.,0,1,0
799,828,5ce37f9f884ce40b80ba13c8,Tue May 21 04:33:07 +0000 2019,"This country has accepted dynast rule since independence. Democracy never won repeatedly since then. Modi has destroyed the dynast culture which is great threat to Gandhi/Vadra. if the same trend keeps repeating, then I will settle down in Italy claims Rahul Gandhi #EvmHacking https://t.co/xkxVQmfDaC",1,1,1
800,829,5ce3832f884ce40b80ba1e85,Tue May 21 04:43:20 +0000 2019,"Police dispersed crowd gathered outside a strong room in Mau last night. Surendra Bahadur, SP Mau says, ""Some people had gathered outside the EVM strong room believing social media rumors. They were dispersed using light force, law and order of the area is intact."" https://t.co/NvSuLqZjC0",0,1,0
801,830,5ce3835a884ce40b80ba1f27,Tue May 21 04:49:02 +0000 2019,Exit polls \n\nI dont understand how can Modi gain huge in westbengal and odisha than in 2014\n\nIn the same way \n\nHow can Jagan gain huge in Krishna Guntur West godavari East Godavari districts than in 2014 \n\nReal #ExitPolls or jokes need to wait for real results.,2,0,0
802,831,5ce38393884ce40b80ba1feb,Tue May 21 04:49:53 +0000 2019,"i was polling Agent in recent election , before actual polling there  are mock poll , 52 mock poll at my both and no any  differance in VVPT and EVM vote, Every EVM sealed with unique Seal number with sign of polling agent , now tell how EVM hacked ?  #EVMHacking",1,1,1
803,832,5ce3844a884ce40b80ba2184,Tue May 21 04:50:03 +0000 2019,ECs Evasiveness in Bombay HC Makes The Case of Nearly 20 Lakh Missing EVMs Even More Worrisome\n\nThe RTI activist reportedly filed the petition in Sep 2018 but the EC has not yet filed an adequate reply and matter has been adjourned to after LS polls.\n\nhttps://t.co/smkTmGgiyJ https://t.co/OkjAoMolLU,2,1,2
804,833,5ce3844e884ce40b80ba21a3,Tue May 21 04:53:10 +0000 2019,"Comgress and pro-muslim parties have won elections with same EVMs in the past.Congress also won assembly elections un Rajasthan,MP and Chattisghad last years. Then EVMsre perfectly working. Today these power hungry know theyre going to lose. Hence blaming it on EVMs #EVMHacking",0,1,0
805,834,5ce384e7884ce40b80ba2378,Tue May 21 04:55:26 +0000 2019,"All are Busy in Praising BJP and Modi on #ExitPoll2019.But no one noticed that.Whole left gang..Congress..Psuedo seculars..JNU..All Anti-nationals.Finding New Word In place "" Intolerance"" to defame Modi in 2019.i suggest reserve few more such words for 2023 als..bcz of Modi 3.O",1,1,1
806,835,5ce384fc884ce40b80ba23a8,Tue May 21 04:56:16 +0000 2019,"The opposition &amp; PRESSTITUTES talk of caste, anti minority agenda etc wrt d BJP, but refuse 2 state/believe that d reason people r with Modiji is because of d attention 2 d lowest common denominator which has been lacking since 1947. More power &amp; a long life to Modiji #EVMHacking",1,1,1
807,836,5ce38535884ce40b80ba2431,Tue May 21 04:56:49 +0000 2019,"#EVMHacking Are we going to let our Nation get hijacked by the greed of a few and the complicity of a few. Are we become so passive for our own Nation. But we can protest for movies, for reservations but cannot protest for our motherland. I'am ashamed of myself.  https://t.co/xxMTNSGmf5",2,0,0
808,837,5ce3854f884ce40b80ba248e,Tue May 21 04:57:44 +0000 2019,"The people supporting BJP, u will equally be responsible for the demise of democracy of India and the barbarism that will follow. Your blind Faith &amp; your selfish interest will ruin the future of the coming generations. The only people winning are the crony capitalist #EVMHacking",2,1,2
809,838,5ce386a9884ce40b80ba28f5,Tue May 21 05:03:27 +0000 2019,"@DaAlertIndian Both parties doing drama , we all know how EC and  cbi are being manipulated by bjp  , if evm's are blamed for around 5 years,why EC is persisting with evm's ,god knows ,if there are so many modi bhakts around ,then bjp can win even with ba",0,1,0
810,839,5ce387cf884ce40b80ba2c8f,Tue May 21 05:08:21 +0000 2019,"I would request each and every voter to wait, hold and control till the evening of 23-5-19. Its not over until its over. While its always exciting to follow the #ExitPolls but there have been instances when these have been proved to be false &amp; misleading. May the best 1 win.",0,1,0
811,840,5ce388b3884ce40b80ba2fde,Tue May 21 04:57:34 +0000 2019,2/n\n\nKindly ask your polling agents to educate on Serial Number Matching &amp; Seal Breaking process of each machine.\n\nThe agents will give you details of the machine used in Elections &amp; the one used for counting.\n\nKindly stop fooling people out of your ignorance.\n#EVM\n#EVMScandal,1,1,1
812,841,5ce388d2884ce40b80ba3063,Tue May 21 05:12:28 +0000 2019,@rahulkanwal @IndiaToday @AxisMyIndia there have been certain numbers which do not meet the poll arithmentic and the tweets doing rounds convincingly question #AxisMyIndia \nthis goes hay wire in statistics when a small data set becomes a part of a large ,0,1,0
813,842,5ce3899c884ce40b80ba3289,Tue May 21 01:44:11 +0000 2019,"Sir, EVMs in US were networked and had touch screens. Like ATMs. Technology-wise our EVMs are like simple stand-alone calculators. And even more than the EVM, our processes make elections secure.\n\nAlso, I couldn't find Belfry Centre, Harvard. Perhaps there is a typo in the name. https://t.co/itsHNub87z",0,1,0
814,843,5ce389cf884ce40b80ba330a,Tue May 21 05:16:53 +0000 2019,#EVMHacking \n#ExitPoll2019 \n\nThey are (RSS) planning right from their formation to rule on India on their ground where they can apply their ideology.\n\nBt now they succeeded in their plan\n\nI am still telling you if you formed govt then rusticate all RSS men from govt immediately,2,0,0
815,844,5ce38a44884ce40b80ba3408,Tue May 21 05:18:41 +0000 2019,"Sverl videos emrgng all ovr the SM wr EVM machns acros the country are out of the strong box &amp; takn for joy ride. EC is nothg but Modi's agnt, workg nonstop to mke sure exit polls mtch the real numbrs on 23rd.Time fr all oppst party to knock Supreme court's doors agn! #EVMHacking",2,0,0
816,845,5ce38a48884ce40b80ba341b,Tue May 21 04:30:56 +0000 2019,Former President Sh Pranab Mukherjee hails election commision for conducteding fair &amp; free elections and said you cant criticise them unnecessarily\nBut I doubt likes of Kejriwal (won 67/70 ) &amp; Congress (won 3 state elections) from same EVMs will value &amp; respect Pranab Da words ! https://t.co/WQHeCCMQoz,0,1,0
817,846,5ce38a64884ce40b80ba3487,Tue May 21 05:19:03 +0000 2019,"I completely believe this. How can Congi Gehlot win in Rajasthan? \nHow can a rioter congi win in MP? It was inpossible to dethrone someone like Shivraj who has done some grt work. \nHow can congi Amarinder win Punjab? \nResign karo bey pehle, chu***o! Phir baat karte. #EVMHacking",0,0,0
818,847,5ce38c66884ce40b80ba388a,Tue May 21 05:25:24 +0000 2019,"Even people like Lalu Prasad Yadav has a point to make on #EVMHacking\n\nToday when they lecture on electoral process He &amp; his party should also look back as to how they expertised in capture booths, rob ballot box &amp; burn them\n\nShows the credibility of these political parties",0,1,0
819,848,5ce38ca1884ce40b80ba394e,Tue May 21 05:28:49 +0000 2019,"Why #EVMHacking claims\n\nBcos Mayawati didnt want to accept, the voters understood tht she is greedy for wealth\n\nKejri didnt want to accept the voters understood tht he is greedy for power\n\nCong didnt want to accept d voters understood tht Rahul is neither sincere nor responsible",0,1,0
820,849,5ce38cb9884ce40b80ba39b5,Tue May 21 05:29:10 +0000 2019,Opposition really think #EVMHacking is the reason they will loose. Please go out in people and see the hatred they have for you. Have not met a person who says will vote opposition. I mean people are slapping you on streets and you think they will vote for you,0,1,0
821,850,5ce38cd7884ce40b80ba3a0d,Tue May 21 05:29:27 +0000 2019,"Police dispersed crowd gathered outside a strong room in #Mau last night. Surendra Bahadur, SP Mau says, ""Some people had gathered outside the #EVM strong room believing social media rumors. They were dispersed using light force, law and order of the area is intact.""\n#corruption https://t.co/js49LiMqBW",0,1,0
822,851,5ce38fe3884ce40b80ba427b,Tue May 21 05:40:04 +0000 2019,"Shiv Sahay Awasthi, District Election Officer Jhansi on EVM issue: Some polling parties arrived late however all EVMs were put in place in the strong room by 7 am. The strong room has been sealed in presence of general observers and candidates under CCTV surveillance. https://t.co/4dfrWdQeam",1,1,1
823,852,5ce390bc884ce40b80ba4476,Tue May 21 05:24:02 +0000 2019,Was just waiting for this to happen. \nIt was the plan all along. To wait and replace the machines before the counting begins. Else EC could have easily had the counting done as the elections got over in each phase. \n#EVMHacking for BJP. #ShameonPMModi,2,0,0
824,853,5ce39218884ce40b80ba47da,Tue May 21 05:51:35 +0000 2019,"@syedhussain_ @ndtvindia Yes sir you're absolutely correct they're not doing polls, Just try to show us the Average of all channels #ExitPolls. And i'm very happy to see that #Ndtv never joined rat race. In my views their style of news presentation is so ",0,1,0
825,854,5ce39299884ce40b80ba48f3,Tue May 21 05:54:16 +0000 2019,All opposition has lost there mind what they r not realising is this type of drama of blaming everyone and everybody for there loss is the no 1 reason for there downfall n now they have exposed there greediness for power . GROW UP PPL STOP BEING CRY BABY #EVMHacking,0,1,0
826,855,5ce39306884ce40b80ba4a3d,Tue May 21 05:55:57 +0000 2019,opposition has lost there mind what they r not realising is this type of drama of blaming everyone and everybody for there loss is the no 1 reason for there downfall n now they have exposed there greediness for power . GROW UP PPL STOP BEING CRY BABY #EVMHacking,0,1,0
827,856,5ce3934b884ce40b80ba4af4,Tue May 21 05:53:31 +0000 2019,@ani_digital @ANI @ceoup then what are these thousands of #EVM doing on the roads without any security? Is this the protocol to transport EVMs??? Your denial of irregularities falls flat on its face. Be warned the public is agitated and any attempt to man,2,0,0
